3D.DAT          2.1             Header Structure with Comment Lines                             
   1
Synthetic 3D.DAT for py-calmet tiny domain                                                                                          
  1  1  0  0  0
LCC   44.3000  -70.2000  30.00  60.00   399.000  4899.000   1.000  14 14 10
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
2020061500    4  14  14  10
   1   1  14  14   1  10  -70.2611  -70.0959  44.2418  44.3605
 0.995
 0.980
 0.950
 0.900
 0.850
 0.800
 0.700
 0.600
 0.500
 0.400
   1   1  44.2418  -70.2586  150 20 -999.0000 -999.0000 -999
   2   1  44.2419  -70.2461  155 20 -999.0000 -999.0000 -999
   3   1  44.2421  -70.2336  160 20 -999.0000 -999.0000 -999
   4   1  44.2422  -70.2211  165 20 -999.0000 -999.0000 -999
   5   1  44.2423  -70.2086  170 20 -999.0000 -999.0000 -999
   6   1  44.2425  -70.1960  175 20 -999.0000 -999.0000 -999
   7   1  44.2426  -70.1835  180 20 -999.0000 -999.0000 -999
   8   1  44.2427  -70.1710  185 20 -999.0000 -999.0000 -999
   9   1  44.2429  -70.1585  190 20 -999.0000 -999.0000 -999
  10   1  44.2430  -70.1460  195 20 -999.0000 -999.0000 -999
  11   1  44.2431  -70.1334  200 20 -999.0000 -999.0000 -999
  12   1  44.2432  -70.1209  205 20 -999.0000 -999.0000 -999
  13   1  44.2434  -70.1084  210 20 -999.0000 -999.0000 -999
  14   1  44.2435  -70.0959  215 20 -999.0000 -999.0000 -999
   1   2  44.2508  -70.2588  153 20 -999.0000 -999.0000 -999
   2   2  44.2509  -70.2463  158 20 -999.0000 -999.0000 -999
   3   2  44.2511  -70.2338  163 20 -999.0000 -999.0000 -999
   4   2  44.2512  -70.2213  168 20 -999.0000 -999.0000 -999
   5   2  44.2513  -70.2087  173 20 -999.0000 -999.0000 -999
   6   2  44.2515  -70.1962  178 20 -999.0000 -999.0000 -999
   7   2  44.2516  -70.1837  183 20 -999.0000 -999.0000 -999
   8   2  44.2517  -70.1712  188 20 -999.0000 -999.0000 -999
   9   2  44.2519  -70.1586  193 20 -999.0000 -999.0000 -999
  10   2  44.2520  -70.1461  198 20 -999.0000 -999.0000 -999
  11   2  44.2521  -70.1336  203 20 -999.0000 -999.0000 -999
